head_name	relation	tail_name
Riboflavin	METABOLIZED_BY	Cytochrome P450 1A1
Riboflavin	METABOLIZED_BY	Tartrate-resistant acid phosphatase type 5
Riboflavin	METABOLIZED_BY	Lysophosphatidic acid phosphatase type 6
Riboflavin	METABOLIZED_BY	Prostatic acid phosphatase
Riboflavin	METABOLIZED_BY	Testicular acid phosphatase
Riboflavin	METABOLIZED_BY	Eosinophil peroxidase
Riboflavin	METABOLIZED_BY	2-phosphoxylose phosphatase 1
Glutathione	METABOLIZED_BY	Glutathione-specific gamma-glutamylcyclotransferase 2
Glutathione	METABOLIZED_BY	Glutathione hydrolase 5 proenzyme
Glutathione	METABOLIZED_BY	Glutathione peroxidase 6
Glutathione	METABOLIZED_BY	Glutathione S-transferase omega-1
Glutathione	METABOLIZED_BY	Glutathione S-transferase omega-2
Glycine	METABOLIZED_BY	Bile acid-CoA:amino acid N-acyltransferase
Glycine	METABOLIZED_BY	5-aminolevulinate synthase, erythroid-specific, mitochondrial
Calcifediol	METABOLIZED_BY	1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial
Calcifediol	METABOLIZED_BY	25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial
Leucine	METABOLIZED_BY	Leucine--tRNA ligase, mitochondrial
Tryptophan	METABOLIZED_BY	Aromatic-L-amino-acid decarboxylase
Tryptophan	METABOLIZED_BY	Indoleamine 2,3-dioxygenase 1
Tryptophan	METABOLIZED_BY	Indoleamine 2,3-dioxygenase 2
Tryptophan	METABOLIZED_BY	Tryptophan 2,3-dioxygenase
Tryptophan	METABOLIZED_BY	Tryptophan 5-hydroxylase 1
Tryptophan	METABOLIZED_BY	Tryptophan 5-hydroxylase 2
Tryptophan	METABOLIZED_BY	Tryptophan--tRNA ligase, cytoplasmic
Tryptophan	METABOLIZED_BY	Tryptophan--tRNA ligase, mitochondrial
Ergocalciferol	METABOLIZED_BY	Cytochrome P450 2J2
Ergocalciferol	METABOLIZED_BY	Vitamin D 25-hydroxylase
Ergocalciferol	METABOLIZED_BY	Cytochrome P450 3A4
Dihomo-gamma-linolenic acid	METABOLIZED_BY	Prostaglandin G/H synthase 1
Dihomo-gamma-linolenic acid	METABOLIZED_BY	Prostaglandin G/H synthase 2
NADH	METABOLIZED_BY	Alcohol dehydrogenase 1A
NADH	METABOLIZED_BY	All-trans-retinol dehydrogenase [NAD(+)] ADH1B
NADH	METABOLIZED_BY	Alcohol dehydrogenase 6
NADH	METABOLIZED_BY	All-trans-retinol dehydrogenase [NAD(+)] ADH7
NADH	METABOLIZED_BY	Alcohol dehydrogenase class-3
NADH	METABOLIZED_BY	Aldo-keto reductase family 1 member A1
NADH	METABOLIZED_BY	3-hydroxyacyl-CoA dehydrogenase type-2
NADH	METABOLIZED_BY	NADH-cytochrome b5 reductase 3
NADH	METABOLIZED_BY	Retinol dehydrogenase 13
NADH	METABOLIZED_BY	Retinol dehydrogenase 14
Folic acid	METABOLIZED_BY	Cytochrome P450 2E1
