row_index	source_line	entity_type	entity	norm_entity	standard_name	description_source	description_words
1409	1041	DRUG	eflornithine	eflornithine	Eflornithine	standard	40
1410	1042	DRUG	eflornithine hydrochloride monohydrate	eflornithine hydrochloride monohydrate	Ornithine, 2-(difluoromethyl)-, hydrochloride, hydrate (1:1:1)	standard	24
1411	1043	DRUG	efmoroctocog alfa	efmoroctocog alfa	Efmoroctocog Alfa	standard	1
1412	1044	DRUG	efonidipine	efonidipine	Efonidipine	standard	39
1413	1045	DRUG	eftrenonacog alfa	eftrenonacog alfa	Eftrenonacog Alfa	standard	135
1414	1046	DRUG	elacestrant	elacestrant	Elacestrant	standard	106
1415	1047	DRUG	eladocagene exuparvovec	eladocagene exuparvovec	Eladocagene Exuparvovec	DailyMed	184
1416	1048	DRUG	elafibranor	elafibranor	Elafibranor	standard	90
1417	1049	DRUG	elagolix	elagolix	Elagolix	standard	17
1418	1050	DRUG	elapegademase	elapegademase	Elapegademase	NCI Thesaurus	168
1419	1051	DRUG	elasomeran	elasomeran	Elasomeran	standard	80
1420	1052	DRUG	elbasvir	elbasvir	Elbasvir	standard	81
1421	6593	DRUG	elbasvir / grazoprevir oral product	elbasvir / grazoprevir oral product	Elbasvir; Grazoprevir	modified_drug	88
1422	1053	DRUG	eldecalcitol	eldecalcitol	Eldecalcitol	standard	41
1423	1054	DRUG	eletriptan	eletriptan	Eletriptan	standard	56
1424	1055	DRUG	elexacaftor	elexacaftor	Elexacaftor	standard	30
1425	1056	DRUG	eliglustat	eliglustat	N-((1R,2R)-2-(2,3-Dihydro-1,4-benzodioxin-6-yl)-2-hydroxy-1-(1-pyrrolidinylmethyl)ethyl)octanamide	standard	67
1426	1057	DRUG	elivaldogene autotemcel	elivaldogene autotemcel	Elivaldogene Autotemcel	standard	122
1427	8211	DRUG	Ellagic acid	ellagic acid	Ellagic acid	PubChem	164
1428	1058	DRUG	elobixibat	elobixibat	Elobixibat	standard	1
1429	1059	DRUG	elosulfase alfa	elosulfase alfa	Elosulfase Alfa	DailyMed	225
1430	1060	DRUG	elotuzumab	elotuzumab	Elotuzumab	standard	66
1431	1061	DRUG	elranatamab	elranatamab	Elranatamab	standard	95
1432	8305	DRUG	Eltanolone	eltanolone	Eltanolone	PubChem	28
1433	1062	DRUG	eltrombopag	eltrombopag	Eltrombopag	standard	84
1434	1063	DRUG	eluxadoline	eluxadoline	Eluxadoline	standard	84
1435	1064	DRUG	elvitegravir	elvitegravir	Elvitegravir	standard	66
1436	1065	DRUG	emapalumab	emapalumab	Emapalumab	standard	70
1437	9542	DRUG	emapalumab-lzsg	emapalumab-lzsg	emapalumab	standard	70
1438	1066	DRUG	emedastine	emedastine	Emedastine	standard	66
1439	1067	DRUG	emicizumab	emicizumab	Emicizumab	standard	77
1440	1068	DRUG	emodepside	emodepside	Emodepside	standard	60
1441	8201	DRUG	Emodin	emodin	Emodin	PubChem	88
1442	1069	DRUG	empagliflozin	empagliflozin	Empagliflozin	standard	74
1443	6594	DRUG	empagliflozin / linagliptin / metformin pill	empagliflozin / linagliptin / metformin pill	Empagliflozin; Linagliptin; Metformin	modified_drug	77
1444	6595	DRUG	empagliflozin / linagliptin oral product	empagliflozin / linagliptin oral product	Empagliflozin; Linagliptin	modified_drug	57
1445	6596	DRUG	empagliflozin / metformin pill	empagliflozin / metformin pill	Empagliflozin; Metformin	modified_drug	52
1446	1070	DRUG	emtricitabine	emtricitabine	Emtricitabine	standard	58
1447	6597	DRUG	emtricitabine / rilpivirine / tenofovir alafenamide oral product	emtricitabine / rilpivirine / tenofovir alafenamide oral product	Emtricitabine; Rilpivirine; Tenofovir Alafenamide	modified_drug	84
1448	6598	DRUG	emtricitabine / rilpivirine / tenofovir disoproxil oral tablet	emtricitabine / rilpivirine / tenofovir disoproxil oral tablet	Emtricitabine; Rilpivirine; Tenofovir Disoproxil	modified_drug	74
1449	6599	DRUG	emtricitabine, tenofovir disoproxil fumarate drug combination	emtricitabine, tenofovir disoproxil fumarate drug combination	emtricitabine; tenofovir disoproxil	corrected_overlay	13
1450	1071	DRUG	enalapril	enalapril	Enalapril	standard	64
1451	6600	DRUG	enalapril / hydrochlorothiazide pill	enalapril / hydrochlorothiazide pill	Enalapril; Hydrochlorothiazide	modified_drug	63
1452	1072	DRUG	enalaprilat	enalaprilat	Enalaprilat	standard	110
1453	1073	DRUG	enarodustat	enarodustat	Jtz-951	standard	1
1454	1074	DRUG	enasidenib	enasidenib	Enasidenib	standard	80
1455	8309	DRUG	Enbucrilate	enbucrilate	Enbucrilate	PubChem	9
1456	1075	DRUG	encainide	encainide	Encainide	standard	89
1457	1076	DRUG	encorafenib	encorafenib	Encorafenib	NCI Thesaurus	84
1458	1077	DRUG	enflurane	enflurane	Enflurane	standard	41
1459	1078	DRUG	enfortumab vedotin	enfortumab vedotin	Enfortumab Vedotin	standard	99
1460	1079	DRUG	enfuvirtide	enfuvirtide	Enfuvirtide	standard	111
1461	1080	DRUG	engerix-b	engerix-b	Hepatitis B Vaccine	standard	36
1462	1081	DRUG	enlon-plus	enlon-plus	edrophonium; atropine	corrected_overlay	12
1463	1082	DRUG	enoxacin	enoxacin	Enoxacin	standard	88
1464	1083	DRUG	enoxaparin	enoxaparin	heparin	standard	30
1465	1084	DRUG	enoximone	enoximone	Enoximone	standard	5
1466	8358	DRUG	Enoxolone	enoxolone	Enoxolone	PubChem	71
1467	1085	DRUG	enprofylline	enprofylline	Enprofylline	standard	58
1468	1086	DRUG	enrofloxacin	enrofloxacin	Enrofloxacin	standard	82
1469	1087	DRUG	ensartinib	ensartinib	Ensartinib	NCI Thesaurus	136
1470	1088	DRUG	ensifentrine	ensifentrine	Ensifentrine	standard	116
1471	1089	DRUG	ensitrelvir	ensitrelvir	Ensitrelvir	standard	1
1472	1090	DRUG	enstilar	enstilar	betamethasone; calcipotriol	corrected_overlay	25
1473	1091	DRUG	entacapone	entacapone	Entacapone	standard	75
1474	1092	DRUG	entecavir	entecavir	Entecavir	standard	111
1475	8269	DRUG	Entinostat	entinostat	Entinostat	PubChem	94
1476	1093	DRUG	entrectinib	entrectinib	Entrectinib	standard	105
1477	1094	DRUG	enviomycin	enviomycin	Enviomycin	standard	1
1478	1095	DRUG	enzalutamide	enzalutamide	Enzalutamide	standard	61
1479	1096	DRUG	epcoritamab	epcoritamab	Epcoritamab	standard	79
1480	1097	DRUG	eperisone	eperisone	Eperisone	standard	35
1481	1098	DRUG	ephedrine	ephedrine	Ephedrine	standard	74
1482	8281	DRUG	Epicatechin	epicatechin	Epicatechin	PubChem	27
1483	1099	DRUG	epicriptine	epicriptine	Epicriptine	standard	6
1484	8782	DRUG	Epigallocatechin	epigallocatechin	Epigallocatechin	PubChem	34
1485	8289	DRUG	Epigallocatechin gallate	epigallocatechin gallate	Epigallocatechin gallate	PubChem	64
1486	1100	DRUG	epinastine	epinastine	Epinastine	standard	47
1487	1101	DRUG	epinephrine	epinephrine	Epinephrine	standard	70
1488	1102	DRUG	epirubicin	epirubicin	Epirubicin	standard	72
1489	1103	DRUG	eplerenone	eplerenone	Eplerenone	standard	45
1490	1104	DRUG	eplontersen	eplontersen	Eplontersen	standard	136
1491	1105	DRUG	epoetin alfa	epoetin alfa	Epoetin Alfa	NCI Thesaurus	60
1492	1106	DRUG	epoetin beta	epoetin beta	Epoetin Beta	standard	60
1493	1107	DRUG	epoetin theta	epoetin theta	EPOETIN THETA	standard	25
1494	1108	DRUG	epoetin zeta	epoetin zeta	Epoetin Zeta	standard	86
1495	1109	DRUG	epoprostenol	epoprostenol	Epoprostenol	standard	74
1496	1110	DRUG	eprosartan	eprosartan	Eprosartan	standard	58
1497	6601	DRUG	eprosartan/hydrochlorothiazide	eprosartan/hydrochlorothiazide	Eprosartan; Hydrochlorothiazide	modified_drug	58
1498	1111	DRUG	eptifibatide	eptifibatide	Eptifibatide	standard	112
1499	1112	DRUG	eptinezumab	eptinezumab	Eptinezumab	DailyMed	97
1500	8262	DRUG	Equol	equol	Equol	PubChem	6
1501	1113	DRUG	equus caballus skin	equus caballus skin	Equus caballus skin allergenic extract	corrected_overlay	18
1502	1114	DRUG	eravacycline	eravacycline	Tp-434	standard	6
1503	1115	DRUG	erdafitinib	erdafitinib	Erdafitinib	standard	38
1504	1116	DRUG	erdosteine	erdosteine	Erdosteine	standard	5
1505	1117	DRUG	erenumab	erenumab	Erenumab	standard	42
1506	1118	DRUG	ergocalciferol	ergocalciferol	Ergocalciferol	standard	42
1507	1119	DRUG	ergoloid mesylate	ergoloid mesylate	Dihydroergotoxine Mesylate	standard	6
1508	1120	DRUG	ergometrine	ergometrine	Ergometrine	standard	137
1509	8787	DRUG	Ergosterol	ergosterol	Ergosterol	PubChem	48
1510	1121	DRUG	ergotamine	ergotamine	Ergotamine	standard	53
1511	1122	DRUG	eribulin	eribulin	Eribulin	standard	81
1512	1123	DRUG	erlotinib	erlotinib	Erlotinib	standard	58
1513	1124	DRUG	ertapenem	ertapenem	Ertapenem	standard	85
1514	1125	DRUG	ertugliflozin	ertugliflozin	Ertugliflozin	standard	4
1515	6602	DRUG	ertugliflozin / metformin oral tablet	ertugliflozin / metformin oral tablet	Ertugliflozin; Metformin	modified_drug	39
1516	6603	DRUG	ertugliflozin / sitagliptin oral product	ertugliflozin / sitagliptin oral product	Ertugliflozin; Sitagliptin	modified_drug	27
1517	1126	DRUG	erythrityl tetranitrate	erythrityl tetranitrate	Erythrityl Tetranitrate	standard	77
1518	1127	DRUG	erythromycin	erythromycin	Erythromycin	standard	47
1519	6604	DRUG	erythromycin ethylsuccinate / sulfisoxazole oral suspension	erythromycin ethylsuccinate / sulfisoxazole oral suspension	Erythromycin ethyl succinate; Sulfisoxazole	modified_drug	49
1520	1128	DRUG	erythropoietin	erythropoietin	Epoetin Alfa	NCI Thesaurus	28
1521	1129	DRUG	esaxerenone	esaxerenone	Esaxerenone	standard	27
1522	1130	DRUG	escitalopram	escitalopram	Escitalopram	standard	47
1523	1131	DRUG	esflurbiprofen	esflurbiprofen	Esflurbiprofen	standard	11
1524	1132	DRUG	esketamine	esketamine	Esketamine	standard	31
1525	1133	DRUG	eslicarbazepine	eslicarbazepine	Eslicarbazepine	standard	4
1526	1134	DRUG	eslicarbazepine acetate	eslicarbazepine acetate	Eslicarbazepine Acetate	standard	62
1527	8186	DRUG	Esmirtazapine	esmirtazapine	ESMIRTAZAPINE	ChEMBL	19
1528	1135	DRUG	esmolol	esmolol	Esmolol	standard	54
1529	1136	DRUG	esomeprazole	esomeprazole	Esomeprazole	standard	81
1530	1137	DRUG	estazolam	estazolam	Estazolam	standard	64
1531	1138	DRUG	esterified estrogens	esterified estrogens	Esterified Estrogens	standard	70
1532	1139	DRUG	estetrol	estetrol	Estetrol	standard	84
1533	1140	DRUG	estradiol	estradiol	Estradiol	standard	40
1534	6605	DRUG	estradiol / norethindrone / relugolix pill	estradiol / norethindrone / relugolix pill	Estradiol; Norethindrone; Relugolix	NCI Thesaurus;PubChem	130
1535	6606	DRUG	estradiol / norethindrone pill	estradiol / norethindrone pill	Estradiol; Norethindrone	modified_drug	55
1536	6607	DRUG	estradiol / norethindrone transdermal product	estradiol / norethindrone transdermal product	Estradiol; Norethindrone	modified_drug	57
1537	1141	DRUG	estradiol acetate	estradiol acetate	Estradiol Acetate	standard	6
1538	1142	DRUG	estradiol benzoate	estradiol benzoate	Estradiol Benzoate	standard	49
1539	1143	DRUG	estradiol cypionate	estradiol cypionate	Estradiol Cypionate	standard	6
1540	1144	DRUG	estradiol dienanthate	estradiol dienanthate	Estradiol, diheptanoate	PubChem	51
1541	1145	DRUG	estradiol valerate	estradiol valerate	Estradiol Valerate	standard	6
1542	1146	DRUG	estradiol-drospirenone combination	estradiol-drospirenone combination	estradiol; drospirenone	corrected_overlay	10
1543	1147	DRUG	estramustine	estramustine	Estramustine	standard	58
1544	1148	DRUG	estramustine phosphate	estramustine phosphate	Estramustine Phosphate	standard	41
1545	1149	DRUG	estratest	estratest	Methyltestosterone	standard	48
1546	1150	DRUG	estriol	estriol	Estriol	standard	57
1547	6608	DRUG	estrogens, conjugated (usp) / medroxyprogesterone oral tablet	estrogens, conjugated (usp) / medroxyprogesterone oral tablet	Estrogens, Conjugated; Medroxyprogesterone	modified_drug	50
1548	1151	DRUG	estrone	estrone	Estrone	standard	69
1549	1152	DRUG	estrone sulfate	estrone sulfate	Estrone Sulfate	standard	57
1550	1153	DRUG	estropipate	estropipate	Ogen	standard	16
1551	8057	DRUG	Eszopiclone	eszopiclone	Eszopiclone	NCI Thesaurus	98
1552	1154	DRUG	etacrynic acid	etacrynic acid	Ethacrynic Acid	standard	106
1553	1155	DRUG	etafedrine	etafedrine	Etafedrine	standard	1
1554	1156	DRUG	etanercept	etanercept	Etanercept	standard	67
1555	8334	DRUG	Etanidazole	etanidazole	Etanidazole	PubChem	70
1556	1157	DRUG	etelcalcetide	etelcalcetide	Etelcalcetide	standard	4
1557	1158	DRUG	eteplirsen	eteplirsen	Eteplirsen	DailyMed	236
1558	1159	DRUG	ethambutol	ethambutol	Ethambutol	standard	97
1559	1160	DRUG	ethanol	ethanol	Ethanol	standard	92
1560	1161	DRUG	ethanolamine	ethanolamine	Ethanolamine	standard	71
1561	1162	DRUG	ethanolamine oleate	ethanolamine oleate	Monoethanolamine Oleate	standard	7
1562	1163	DRUG	ethchlorvynol	ethchlorvynol	Ethchlorvynol	standard	63
1563	1164	DRUG	ethinamate	ethinamate	Ethinamate	standard	40
1564	6609	DRUG	ethinyl estradiol / norethindrone pill	ethinyl estradiol / norethindrone pill	ethinyl estradiol; Norethindrone	PubChem	126
1565	1165	DRUG	ethinylestradiol	ethinylestradiol	Ethinylestradiol	standard	65
1566	1166	DRUG	ethionamide	ethionamide	Ethionamide	standard	58
1567	1167	DRUG	ethosuximide	ethosuximide	Ethosuximide	standard	69
1568	1168	DRUG	ethotoin	ethotoin	Ethotoin	standard	37
1569	8056	DRUG	Ethoxzolamide	ethoxzolamide	Ethoxzolamide	NCI Thesaurus	49
1570	1169	DRUG	ethyl	ethyl	Ethyl	standard	16
1571	1170	DRUG	ethyl chloride	ethyl chloride	chloroethane	standard	73
1572	1171	DRUG	ethyl loflazepate	ethyl loflazepate	Ethyl Loflazepate	standard	7
1573	1172	DRUG	ethyl salicylate	ethyl salicylate	Ethyl Salicylate	standard	6
1574	8676	DRUG	Ethylestrenol	ethylestrenol	Ethylestrenol	PubChem	79
1575	1173	DRUG	ethynodiol diacetate	ethynodiol diacetate	Ethynodiol Diacetate	standard	35
1576	1174	DRUG	etidocaine	etidocaine	Etidocaine	standard	58
1577	1175	DRUG	etidronic acid	etidronic acid	Etidronic Acid	standard	58
1578	1176	DRUG	etilefrine	etilefrine	Etilefrine	standard	6
1579	8270	DRUG	Etiracetam	etiracetam	Etiracetam	PubChem	5
1580	8223	DRUG	Etizolam	etizolam	Etizolam	PubChem	6
1581	1177	DRUG	etodolac	etodolac	Etodolac	standard	87
1582	1178	DRUG	etofenamate	etofenamate	Etofenamate	standard	8
1583	1179	DRUG	etomidate	etomidate	Etomidate	standard	47
1584	1180	DRUG	etonogestrel	etonogestrel	Etonogestrel	standard	28
1585	1181	DRUG	etoposide	etoposide	Etoposide	standard	34
1586	1182	DRUG	etoricoxib	etoricoxib	Etoricoxib	standard	55
1587	1183	DRUG	etranacogene dezaparvovec	etranacogene dezaparvovec	Etranacogene Dezaparvovec	standard	83
1588	1184	DRUG	etrasimod	etrasimod	Etrasimod	standard	89
1589	1185	DRUG	etravirine	etravirine	Etravirine	standard	73
1590	8063	DRUG	Etretinate	etretinate	Etretinate	NCI Thesaurus	55
1591	8104	DRUG	Eucalyptol	eucalyptol	eucalyptol 0.92 MG/ML / menthol 0.42 MG/ML / methyl salicylate 0.6 MG/ML / thymol 0.64 MG/ML Mouthwash [Listerine Antiseptic]	RxNorm	29
1592	8219	DRUG	Eugenol	eugenol	Eugenol	PubChem	121
1593	1186	DRUG	everolimus	everolimus	Everolimus	standard	82
1594	1187	DRUG	evinacumab	evinacumab	Evinacumab	DailyMed	106
1595	1188	DRUG	evocalcet	evocalcet	Evocalcet	standard	45
1596	1189	DRUG	evoclin (tn)	evoclin (tn)	Evoclin (TN)	standard	14
1597	8163	DRUG	Evofosfamide	evofosfamide	Evofosfamide	PubChem	105
1598	1190	DRUG	evogliptin	evogliptin	Evogliptin	standard	1
1599	1191	DRUG	evolocumab	evolocumab	Evolocumab	standard	91
1600	1192	DRUG	exemestane	exemestane	Exemestane	standard	79
1601	1193	DRUG	exenatide	exenatide	Exenatide	NCI Thesaurus	49
1602	8169	DRUG	Exisulind	exisulind	Exisulind	PubChem	71
1603	1194	DRUG	ezetimibe	ezetimibe	Ezetimibe	standard	51
1604	6610	DRUG	ezetimibe / rosuvastatin oral product	ezetimibe / rosuvastatin oral product	Ezetimibe; Rosuvastatin	modified_drug	62
1605	6611	DRUG	ezetimibe / simvastatin oral tablet	ezetimibe / simvastatin oral tablet	Ezetimibe; Simvastatin	modified_drug	66
1606	1195	DRUG	ezogabine	ezogabine	Ezogabine	standard	65
1607	1196	DRUG	factor ix complex (human)	factor ix complex (human)	factor IX complex human	corrected_overlay	31
1608	6612	DRUG	factor viii / von willebrand factor injection	factor viii / von willebrand factor injection	Antihemophilic Factor, Human Recombinant; von Willebrand Factor	modified_drug	45
1609	1197	DRUG	factor xiii (human)	factor xiii (human)	coagulation factor XIII human	corrected_overlay	24
1610	1198	DRUG	famciclovir	famciclovir	Famciclovir	standard	80
1611	1199	DRUG	famotidine	famotidine	Famotidine	NCI Thesaurus	52
1612	6613	DRUG	famotidine / ibuprofen oral tablet	famotidine / ibuprofen oral tablet	Famotidine; ibuprofen	PubChem;standard drug terminology	84
1613	1200	DRUG	famphur	famphur	Famphur	standard	32
1614	1201	DRUG	fampridine	fampridine	4-Aminopyridine	standard	56
1615	1202	DRUG	famtozinameran	famtozinameran	Famtozinameran	standard	103
1616	1203	DRUG	faricimab	faricimab	Faricimab	standard	107
1617	9543	DRUG	faricimab-svoa	faricimab-svoa	faricimab	standard	107
1618	8083	DRUG	Farnesol	farnesol	farnesol	ChEBI	23
1619	1204	DRUG	faropenem	faropenem	Faropenem	standard	13
1620	1205	DRUG	faropenem medoxil	faropenem medoxil	Faropenem Medoxomil	standard	18
1621	8320	DRUG	Fasiglifam	fasiglifam	Fasiglifam	PubChem	6
1622	1206	DRUG	fasudil	fasudil	Fasudil	standard	82
1623	1207	DRUG	favipiravir	favipiravir	Favipiravir	standard	80
1624	1208	DRUG	febantel	febantel	Febantel	standard	5
1625	1209	DRUG	febuxostat	febuxostat	Febuxostat	standard	62
1626	1210	DRUG	fecal microbiota	fecal microbiota	fecal microbiota preparation	corrected_overlay	14
1627	6614	DRUG	fecal microbiota spores, live-brpk 30000000 unt	fecal microbiota spores, live-brpk 30000000 unt	fecal microbiota spores, live-brpk	FDA/DailyMed/RxNorm terminology	64
1628	1211	DRUG	fedratinib	fedratinib	Fedratinib	standard	4
1629	1212	DRUG	felbamate	felbamate	Felbamate	standard	28
1630	1213	DRUG	felbinac	felbinac	Felbinac	standard	68
1631	1214	DRUG	felis catus hair	felis catus hair	Felis catus Hair	DailyMed	61
1632	1215	DRUG	felodipine	felodipine	Felodipine	standard	77
1633	1216	DRUG	fenbufen	fenbufen	Fenbufen	standard	20
1634	1217	DRUG	fendiline	fendiline	Fendiline	standard	4
1635	1218	DRUG	fenfluramine	fenfluramine	Fenfluramine	standard	139
1636	1219	DRUG	fenofibrate	fenofibrate	Fenofibrate	standard	57
1637	1220	DRUG	fenofibrate acid	fenofibrate acid	FENOFIBRATE	standard	5
1638	1221	DRUG	fenofibric acid	fenofibric acid	Fenofibric Acid	standard	50
1639	1222	DRUG	fenoldopam	fenoldopam	Fenoldopam	standard	25
1640	1223	DRUG	fenoprofen	fenoprofen	Fenoprofen	standard	104
1641	1224	DRUG	fenoterol	fenoterol	Fenoterol	standard	76
1642	1225	DRUG	fenpropidin	fenpropidin	Fenpropidin	standard	38
1643	1226	DRUG	fenproporex	fenproporex	Fenproporex	standard	6
1644	8139	DRUG	Fenretinide	fenretinide	Fenretinide	NCI Thesaurus	56
1645	1227	DRUG	fentanyl	fentanyl	Fentanyl	standard	57
1646	1228	DRUG	fentanyl citrate	fentanyl citrate	Fentanyl Citrate	standard	70
1647	1229	DRUG	fenthion	fenthion	Fenthion	standard	62
1648	1230	DRUG	ferric carboxymaltose	ferric carboxymaltose	Ferric Carboxymaltose	standard	68
1649	1231	DRUG	ferric cation	ferric cation	Ferric cation	standard	27
1650	1232	DRUG	ferric chloride	ferric chloride	Iron chloride (FeCl3)	standard	18
1651	1233	DRUG	ferric derisomaltose	ferric derisomaltose	Ferric Derisomaltose	standard	49
1652	1234	DRUG	ferric maltol	ferric maltol	Ferric Maltol	DailyMed	126
1653	1235	DRUG	ferric oxyhydroxide	ferric oxyhydroxide	ferrihydrite	standard	50
1654	1236	DRUG	ferric pyrophosphate citrate	ferric pyrophosphate citrate	Ferric Pyrophosphate Citrate	DailyMed	233
1655	1237	DRUG	ferric subsulfate	ferric subsulfate	Ferric Subsulfate	standard	31
1656	1238	DRUG	ferric sulfate	ferric sulfate	Ferric Sulfate	standard	46
1657	8410	DRUG	Ferrous ascorbate	ferrous ascorbate	FERROUS ASCORBATE	ChEMBL	20
1658	8202	DRUG	Ferulic acid	ferulic acid	Ferulic acid	PubChem	46
1659	1239	DRUG	ferumoxytol	ferumoxytol	Ferumoxytol	NCI Thesaurus	90
1660	1240	DRUG	fesoterodine	fesoterodine	Fesoterodine	standard	4
1661	8733	DRUG	Fexaramine	fexaramine	Fexaramine	PubChem	6
1662	1241	DRUG	fexinidazole	fexinidazole	Fexinidazole	DailyMed	96
1663	1242	DRUG	fexofenadine	fexofenadine	Fexofenadine	standard	36
1664	6615	DRUG	fexofenadine / pseudoephedrine pill	fexofenadine / pseudoephedrine pill	Fexofenadine; Pseudoephedrine	modified_drug	49
1665	1243	DRUG	fibrinogen human	fibrinogen human	Fibrinogen Human	DailyMed	347
1666	1244	DRUG	fidaxomicin	fidaxomicin	Fidaxomicin	ChEBI	25
1667	1245	DRUG	filgotinib	filgotinib	Filgotinib	NCI Thesaurus	110
1668	1246	DRUG	filgrastim	filgrastim	Filgrastim	standard	54
1669	1247	DRUG	fimasartan	fimasartan	Fimasartan	standard	6
1670	1248	DRUG	finafloxacin	finafloxacin	Finafloxacin	standard	83
1671	1249	DRUG	finasteride	finasteride	Finasteride	standard	53
1672	6616	DRUG	finasteride / tadalafil oral product	finasteride / tadalafil oral product	Finasteride; Tadalafil	modified_drug	56
1673	1250	DRUG	finerenone	finerenone	Finerenone	ChEBI	26
1674	1251	DRUG	fingolimod	fingolimod	Fingolimod	standard	88
1675	1252	DRUG	fingolimod hydrochloride	fingolimod hydrochloride	Fingolimod Hydrochloride	standard	29
1676	1253	DRUG	fioricet	fioricet	acetaminophen; butalbital; caffeine	corrected_overlay	13
1677	1254	DRUG	firocoxib	firocoxib	Firocoxib	standard	71
1678	8203	DRUG	Fisetin	fisetin	Fisetin	PubChem	56
1679	8388	DRUG	Fish oil	fish oil	Fish Oil	NCI Thesaurus	47
