row_index	source_line	entity_type	entity	norm_entity	standard_name	description_source	description_words
1172	9326	DISEASE	congenital generalized lipodystrophy type 3	congenital generalized lipodystrophy type 3	congenital generalized lipodystrophy type 3	MONDO	18
1173	9360	DISEASE	congenital generalized lipodystrophy type 4	congenital generalized lipodystrophy type 4	congenital generalized lipodystrophy type 4	MONDO	18
1174	7990	DISEASE	congenital heart block	congenital heart block	Congenital heart block	MedGen	49
1175	7126	DISEASE	congenital heart disease	congenital heart disease	Heart Defects, Congenital	modified_disease	14
1176	7127	DISEASE	congenital hypogonadotropic hypogonadism	congenital hypogonadotropic hypogonadism	congenital hypogonadotropic hypogonadism	modified_disease	75
1177	7128	DISEASE	congenital hypoplastic anemia	congenital hypoplastic anemia	Anemia, Hypoplastic, Congenital	modified_disease	41
1178	7129	DISEASE	congenital hypothyroidism	congenital hypothyroidism	Congenital Hypothyroidism	modified_disease	84
1179	7130	DISEASE	congenital ighd	congenital ighd	Congenital Isolated Growth Hormone Deficiency	NCI Thesaurus; HPO	29
1180	8504	DISEASE	congenital isolated adrenocorticotropic hormone deficiency	congenital isolated adrenocorticotropic hormone deficiency	Congenital isolated adrenocorticotropic hormone deficiency	MedGen	78
1181	7131	DISEASE	congenital isolated hyperinsulinism	congenital isolated hyperinsulinism	congenital isolated hyperinsulinism	modified_disease	79
1182	8972	DISEASE	congenital lactase deficiency	congenital lactase deficiency	congenital lactase deficiency	MONDO	28
1183	8540	DISEASE	congenital nephrotic syndrome, Finnish type	congenital nephrotic syndrome, finnish type	Nephrotic syndrome, IIa 26	MedGen	106
1184	7132	DISEASE	congenital neutropenia	congenital neutropenia	constitutional neutropenia	modified_disease	22
1185	7133	DISEASE	congenital or acquired generalized lipodystrophy	congenital or acquired generalized lipodystrophy	acquired generalized lipodystrophy	modified_disease	38
1186	9377	DISEASE	congenital prothrombin deficiency	congenital prothrombin deficiency	congenital prothrombin deficiency	MONDO	24
1187	9475	DISEASE	congenital short bowel syndrome, autosomal recessive	congenital short bowel syndrome, autosomal recessive	congenital short bowel syndrome, autosomal recessive	MONDO	17
1188	7134	DISEASE	congenital sucrase-isomaltase deficiency	congenital sucrase-isomaltase deficiency	congenital sucrase-isomaltase deficiency	modified_disease	53
1189	7135	DISEASE	congenital sucrose-isomaltase deficiency (csid)	congenital sucrose-isomaltase deficiency (csid)	Sucrase-isomaltase deficiency, congenital	modified_disease	21
1190	7136	DISEASE	congenital syphilis	congenital syphilis	Syphilis, Congenital	modified_disease	60
1191	7137	DISEASE	congenital thrombotic thrombocytopenic purpura	congenital thrombotic thrombocytopenic purpura	Purpura, Thrombotic Thrombocytopenic	modified_disease	25
1192	7138	DISEASE	congenital toxoplasmosis	congenital toxoplasmosis	Toxoplasmosis, Congenital	modified_disease	40
1193	6396	DISEASE	congestion of nasal sinus (disorder)	congestion of nasal sinus (disorder)	nasal congestion	alias_disease	18
1194	3925	DISEASE	congestive heart failure	congestive heart failure	Heart Failure	standard	63
1195	3926	DISEASE	congestive splenomegaly	congestive splenomegaly	congestive splenomegaly	standard	17
1196	3927	DISEASE	conjunctival disorder	conjunctival disorder	conjunctival disorder	standard	5
1197	3928	DISEASE	conjunctivitis	conjunctivitis	Conjunctivitis	standard	4
1198	3929	DISEASE	conjunctivitis, inclusion	conjunctivitis, inclusion	Conjunctivitis, Inclusion	standard	63
1199	3930	DISEASE	conn's syndrome	conn's syndrome	Hyperaldosteronism	standard	22
1200	3931	DISEASE	connective tissue diseases	connective tissue diseases	Connective Tissue Diseases	standard	31
1201	3932	DISEASE	connective tissue disorder	connective tissue disorder	connective tissue disorder	standard	25
1202	8965	DISEASE	conotruncal heart malformations	conotruncal heart malformations	conotruncal heart malformations	MONDO	92
1203	3933	DISEASE	constipation	constipation	Constipation	standard	32
1204	6397	DISEASE	constipation-predominant irritable bowel syndrome (ibs-c)	constipation-predominant irritable bowel syndrome (ibs-c)	irritable bowel syndrome	corrected_overlay	22
1205	9397	DISEASE	constitutional megaloblastic anemia with severe neurologic disease	constitutional megaloblastic anemia with severe neurologic disease	constitutional megaloblastic anemia with severe neurologic disease	MONDO	18
1206	3934	DISEASE	constitutional neutropenia	constitutional neutropenia	constitutional neutropenia	standard	16
1207	3935	DISEASE	consumptive thrombohaemorrhagic syndrome	consumptive thrombohaemorrhagic syndrome	disseminated intravascular coagulation / consumptive coagulopathy	corrected_overlay	15
1208	3936	DISEASE	contact dermatitis	contact dermatitis	Dermatitis, Contact	standard	32
1209	3937	DISEASE	contusions	contusions	Contusions	standard	9
1210	3938	DISEASE	convulsions	convulsions	Seizures	standard	39
1211	3939	DISEASE	convulsive disorder	convulsive disorder	Epilepsy; Seizures	MeSH	103
1212	7831	DISEASE	convulsive disorder, familial, with prenatal or early onset	convulsive disorder, familial, with prenatal or early onset	Convulsive disorder, familial, with prenatal or early onset	MedGen	16
1213	3940	DISEASE	cooley's anemia	cooley's anemia	beta-Thalassemia	standard	55
1214	7139	DISEASE	copd, severe early onset	copd, severe early onset	Pulmonary Disease, Chronic Obstructive, Severe Early-Onset	modified_disease	20
1215	3941	DISEASE	copper deficiency	copper deficiency	Copper Deficiency	corrected_overlay	12
1216	8862	DISEASE	corneal dystrophy, Fuchs endothelial, 1	corneal dystrophy, fuchs endothelial, 1	corneal dystrophy, Fuchs endothelial, 1	MONDO	18
1217	9355	DISEASE	corneal dystrophy, Fuchs endothelial, 3	corneal dystrophy, fuchs endothelial, 3	corneal dystrophy, Fuchs endothelial, 3	MONDO	18
1218	9356	DISEASE	corneal dystrophy, Fuchs endothelial, 4	corneal dystrophy, fuchs endothelial, 4	corneal dystrophy, Fuchs endothelial, 4	MONDO	18
1219	3942	DISEASE	corneal infection	corneal infection	corneal infection	standard	21
1220	3943	DISEASE	corneal injury	corneal injury	Corneal Injuries	standard	10
1221	3944	DISEASE	corneal ulcer	corneal ulcer	Corneal Ulcer	standard	27
1222	3945	DISEASE	coronary artery disease	coronary artery disease	Coronary Artery Disease	standard	16
1223	7935	DISEASE	coronary artery disease, autosomal dominant, 1	coronary artery disease, autosomal dominant, 1	coronary artery disease, autosomal dominant, 1	MONDO	18
1224	3946	DISEASE	coronary artery disorder	coronary artery disorder	coronary artery disorder	standard	63
1225	3947	DISEASE	coronary atherosclerosis	coronary atherosclerosis	Coronary Artery Disease	standard	16
1226	7140	DISEASE	coronary heart disease, susceptibility to, 1	coronary heart disease, susceptibility to, 1	coronary heart disease, susceptibility to, 1	modified_disease	46
1227	8630	DISEASE	coronary heart disease, susceptibility to, 2	coronary heart disease, susceptibility to, 2	coronary heart disease, susceptibility to, 2	MONDO	17
1228	8556	DISEASE	coronary heart disease, susceptibility to, 3	coronary heart disease, susceptibility to, 3	Coronary heart disease, susceptibility to, 3	MedGen	14
1229	8631	DISEASE	coronary heart disease, susceptibility to, 4	coronary heart disease, susceptibility to, 4	coronary heart disease, susceptibility to, 4	MONDO	17
1230	8642	DISEASE	coronary heart disease, susceptibility to, 5	coronary heart disease, susceptibility to, 5	Coronary heart disease, susceptibility to, 5	MedGen	14
1231	9442	DISEASE	coronary heart disease, susceptibility to, 6	coronary heart disease, susceptibility to, 6	coronary heart disease, susceptibility to, 6	MONDO	18
1232	9286	DISEASE	coronary heart disease, susceptibility to, 7	coronary heart disease, susceptibility to, 7	coronary heart disease, susceptibility to, 7	MONDO	18
1233	3948	DISEASE	coronary occlusion	coronary occlusion	Coronary Occlusion	standard	15
1234	3949	DISEASE	coronary revascularization	coronary revascularization	Coronary Revascularization Procedure	standard	12
1235	3950	DISEASE	coronary vasospasm	coronary vasospasm	Coronary Vasospasm	standard	8
1236	6398	DISEASE	coronavirus disease 2019 (covid-19)	coronavirus disease 2019 (covid-19)	COVID-19	alias_disease	12
1237	3951	DISEASE	corticosteroid-induced osteoporosis	corticosteroid-induced osteoporosis	osteoporosis	standard	70
1238	3952	DISEASE	corticosteroid-responsive dermatoses	corticosteroid-responsive dermatoses	corticosteroid-responsive dermatoses	corrected_overlay	16
1239	8967	DISEASE	Costello syndrome	costello syndrome	Costello syndrome	MONDO	44
1240	3953	DISEASE	cough	cough	Cough	standard	45
1241	8850	DISEASE	coumarin resistance	coumarin resistance	coumarin resistance	MONDO	13
1242	3954	DISEASE	counteracting or reversing the anticoagulant effect of heparin	counteracting or reversing the anticoagulant effect of heparin	heparin anticoagulation reversal	corrected_overlay	32
1243	6399	DISEASE	covid-19	covid-19	COVID-19	alias_disease	48
1244	9323	DISEASE	Cowden syndrome 2	cowden syndrome 2	Cowden syndrome 2	MONDO	17
1245	9467	DISEASE	Cowden syndrome 4	cowden syndrome 4	Cowden syndrome 4	MONDO	17
1246	9468	DISEASE	Cowden syndrome 5	cowden syndrome 5	Cowden syndrome 5	MONDO	17
1247	9469	DISEASE	Cowden syndrome 6	cowden syndrome 6	Cowden syndrome 6	MONDO	17
1248	3955	DISEASE	cowpox	cowpox	Cowpox	standard	30
1249	7689	DISEASE	cramps caused by gas	cramps caused by gas	Abdominal Pain / Flatulence	manual_modified_disease	11
1250	7832	DISEASE	cranial nerves, recurrent paresis of	cranial nerves, recurrent paresis of	Hypoplasia of cranial nerves V, VII, VIII	MedGen	15
1251	8851	DISEASE	craniodiaphyseal dysplasia, autosomal dominant	craniodiaphyseal dysplasia, autosomal dominant	craniodiaphyseal dysplasia, autosomal dominant	MONDO	15
1252	8968	DISEASE	cranioectodermal dysplasia 1	cranioectodermal dysplasia 1	cranioectodermal dysplasia 1	MONDO	17
1253	9374	DISEASE	cranioectodermal dysplasia 2	cranioectodermal dysplasia 2	cranioectodermal dysplasia 2	MONDO	17
1254	9420	DISEASE	cranioectodermal dysplasia 3	cranioectodermal dysplasia 3	cranioectodermal dysplasia 3	MONDO	17
1255	9438	DISEASE	cranioectodermal dysplasia 4	cranioectodermal dysplasia 4	cranioectodermal dysplasia 4	MONDO	14
1256	9116	DISEASE	craniofrontonasal syndrome	craniofrontonasal syndrome	craniofrontonasal syndrome	MONDO	84
1257	9142	DISEASE	craniosynostosis 4	craniosynostosis 4	craniosynostosis 4	MONDO	16
1258	9428	DISEASE	craniosynostosis and dental anomalies	craniosynostosis and dental anomalies	craniosynostosis and dental anomalies	MONDO	15
1259	9086	DISEASE	creatine transporter deficiency	creatine transporter deficiency	creatine transporter deficiency	MONDO	27
1260	8853	DISEASE	Cri-du-chat syndrome	cri-du-chat syndrome	Cri-du-chat syndrome	MONDO	64
1261	7833	DISEASE	Crigler-Najjar syndrome type 1	crigler-najjar syndrome type 1	Crigler-Najjar syndrome type 1	MONDO	35
1262	9207	DISEASE	Crigler-Najjar syndrome type 2	crigler-najjar syndrome type 2	Crigler-Najjar syndrome type 2	MONDO	36
1263	3956	DISEASE	crohn disease	crohn disease	Crohn Disease	standard	56
1264	3957	DISEASE	crohn ileitis	crohn ileitis	Crohn ileitis	standard	11
1265	3958	DISEASE	crohn's aggravated	crohn's aggravated	Crohn Disease	standard	24
1266	3959	DISEASE	crohn's disease	crohn's disease	Crohn Disease	standard	56
1267	3960	DISEASE	cross infection	cross infection	Cross Infection	standard	10
1268	8854	DISEASE	Crouzon syndrome	crouzon syndrome	Crouzon syndrome	MONDO	9
1269	3961	DISEASE	cryopyrin-associated periodic syndrome	cryopyrin-associated periodic syndrome	Cryopyrin-Associated Periodic Syndromes	standard	62
1270	6400	DISEASE	cryopyrin-associated periodic syndromes (caps)	cryopyrin-associated periodic syndromes (caps)	Cryopyrin-Associated Periodic Syndromes	alias_disease	62
1271	3962	DISEASE	cryptitis	cryptitis	Cryptitis	standard	5
1272	3963	DISEASE	cryptococcal meningitis	cryptococcal meningitis	Meningitis, Cryptococcal	standard	81
1273	3964	DISEASE	cryptococcosis	cryptococcosis	Cryptococcosis	standard	6
1274	3965	DISEASE	cryptococcus pulmonary infections	cryptococcus pulmonary infections	Cryptococcosis; Cryptococcus	MeSH;NCI Thesaurus	63
1275	3966	DISEASE	cryptogenic organizing pneumonia	cryptogenic organizing pneumonia	Cryptogenic Organizing Pneumonia	standard	62
1276	3967	DISEASE	cryptorchidism	cryptorchidism	Cryptorchidism	standard	50
1277	3968	DISEASE	cryptosporidiosis	cryptosporidiosis	Cryptosporidiosis	standard	19
1278	9487	DISEASE	CTCF-related neurodevelopmental disorder	ctcf-related neurodevelopmental disorder	CTCF-related neurodevelopmental disorder	MONDO	48
1279	3969	DISEASE	cushing disease	cushing disease	Pituitary ACTH Hypersecretion	standard	30
1280	3970	DISEASE	cushing syndrome	cushing syndrome	Cushing Syndrome	standard	60
1281	3971	DISEASE	cushing's disease	cushing's disease	Pituitary ACTH Hypersecretion	standard	30
1282	3972	DISEASE	cutaneous candidiasis	cutaneous candidiasis	cutaneous candidiasis	standard	19
1283	3973	DISEASE	cutaneous cyst	cutaneous cyst	Skin Cyst	standard	7
1284	3974	DISEASE	cutaneous fungal infections	cutaneous fungal infections	fungal infection of eye	standard	50
1285	3975	DISEASE	cutaneous larva migrans	cutaneous larva migrans	Larva Migrans	standard	39
1286	3976	DISEASE	cutaneous leishmaniasis	cutaneous leishmaniasis	Leishmaniasis, Cutaneous	standard	98
1287	3977	DISEASE	cutaneous lupus erythematosus	cutaneous lupus erythematosus	Lupus Erythematosus, Cutaneous	standard	50
1288	3978	DISEASE	cutaneous neuroendocrine carcinoma	cutaneous neuroendocrine carcinoma	cutaneous neuroendocrine carcinoma	standard	25
1289	3979	DISEASE	cutaneous photoaging	cutaneous photoaging	cutaneous mycosis	standard	25
1290	9044	DISEASE	cutaneous porphyria	cutaneous porphyria	cutaneous porphyria	MONDO	84
1291	6401	DISEASE	cutaneous squamous cell carcinoma (cscc)	cutaneous squamous cell carcinoma (cscc)	skin squamous cell carcinoma	alias_disease	28
1292	3980	DISEASE	cutaneous t-cell lymphoma	cutaneous t-cell lymphoma	Lymphoma, T-Cell, Cutaneous	standard	44
1293	3981	DISEASE	cutaneous wound	cutaneous wound	Cutaneous wound	standard	48
1294	3982	DISEASE	cyanide poisoning	cyanide poisoning	cyanide-induced parkinsonism	standard	80
1295	3983	DISEASE	cyclic hematopoiesis	cyclic hematopoiesis	cyclic hematopoiesis	standard	25
1296	3984	DISEASE	cyclic neutropenia	cyclic neutropenia	cyclic hematopoiesis	NCI Thesaurus	25
1297	3985	DISEASE	cyclitis	cyclitis	Cyclitis	standard	5
1298	3986	DISEASE	cystic echinococcosis	cystic echinococcosis	Echinococcosis	standard	28
1299	3987	DISEASE	cystic fibrosis	cystic fibrosis	Cystic Fibrosis	standard	67
1300	7141	DISEASE	cystic fibrosis (cf) in patients homozygous for the f508del mutation in the cftr gene	cystic fibrosis (cf) in patients homozygous for the f508del mutation in the cftr gene	Cystic Fibrosis	modified_disease	18
1301	9338	DISEASE	cystic leukoencephalopathy without megalencephaly	cystic leukoencephalopathy without megalencephaly	cystic leukoencephalopathy without megalencephaly	MONDO	45
1302	3988	DISEASE	cystine urolithiasis	cystine urolithiasis	Cystine Urolithiasis	standard	11
1303	3989	DISEASE	cystinosis	cystinosis	Cystinosis	standard	49
1304	3990	DISEASE	cystinuria	cystinuria	Cystinuria	standard	46
1305	3991	DISEASE	cystitis	cystitis	Cystitis	standard	25
1306	3992	DISEASE	cystitis, interstitial	cystitis, interstitial	Cystitis, Interstitial	standard	38
1307	7777	DISEASE	cystoid macular edema	cystoid macular edema	cystoid macular edema	MONDO	25
1308	3993	DISEASE	cytokine release syndrome	cytokine release syndrome	Cytokine Release Syndrome	standard	42
1309	3994	DISEASE	cytomegaloviral retinitis	cytomegaloviral retinitis	Cytomegalovirus Retinitis	standard	30
1310	3995	DISEASE	cytomegalovirus infection	cytomegalovirus infection	Cytomegalovirus Infections	standard	34
1311	3996	DISEASE	cytomegalovirus infections	cytomegalovirus infections	Cytomegalovirus Infections	standard	34
1312	7142	DISEASE	cytomegalovirus infectious disease in kidney, heart, and kidney-pancreas transplantation	cytomegalovirus infectious disease in kidney, heart, and kidney-pancreas transplantation	Cytomegalovirus Infections	MeSH	28
